,latitude,longitude,population,review_count,is_open,alcohol,parking,good_for_kids,outdoor_seating,casual_attire,price_range,reservations,delivery,takeout,accepts_credit_cards,stars
12722,35.2294013,-80.8641978,39700,172.0,0.0,0,1,1,1,1,2,1,0,1,1,4.0
12723,35.1901778,-80.9219497,39700,49.0,1.0,1,0,1,1,1,1,0,1,1,1,2.5
12724,35.220249176,-80.9473342896,39700,26.0,1.0,1,0,1,0,1,1,0,0,1,1,3.0
12725,35.2298838,-80.9236899,39700,26.0,1.0,1,1,1,0,1,1,0,0,1,1,2.0
12726,35.24522,-80.884216,39700,34.0,1.0,1,1,1,1,1,2,0,1,1,1,4.0
12727,35.2391522,-80.8863111,39700,36.0,0.0,1,1,1,0,1,1,0,0,1,1,3.5
12728,35.2440635,-80.8919925,39700,34.0,1.0,1,1,1,0,1,1,0,1,1,1,1.5
12729,35.2495468783,-80.8701420575,39700,78.0,1.0,0,1,1,1,1,2,0,0,1,1,4.5
12730,35.2368511,-80.8826155,39700,19.0,1.0,1,1,1,0,1,2,0,0,1,1,3.5
12731,35.2430639,-80.8893582,39700,35.0,1.0,0,0,1,0,1,2,1,0,1,1,2.5
12732,35.190176,-80.9219402,39700,53.0,1.0,0,1,1,1,1,1,0,0,1,1,3.5
12733,35.1902917,-80.9303507,39700,26.0,0.0,1,0,1,0,1,1,0,0,1,1,3.0
12734,35.2244478,-80.887181,39700,21.0,1.0,1,1,1,1,1,1,0,0,1,1,3.5
12735,35.2560082,-80.8745536,39700,10.0,1.0,1,0,1,0,1,1,0,0,1,1,5.0
12736,35.2202707977,-80.9470832348,39700,72.0,1.0,0,0,0,1,1,2,0,0,1,1,3.0
12737,35.190176,-80.9219402,39700,458.0,1.0,1,1,1,1,1,2,0,0,1,1,4.0
12738,35.2109176,-80.9064503,39700,9.0,1.0,1,0,0,0,1,1,0,0,1,1,4.0
12739,35.2186768033,-80.9424017063,39700,42.0,1.0,0,0,1,0,1,2,0,0,1,1,2.0
12740,35.2288654,-80.9237331,39700,42.0,1.0,1,1,1,1,1,1,0,1,1,1,2.0
12741,35.21838,-80.9454292831,39700,233.0,1.0,1,0,1,0,1,1,0,0,1,1,3.5
12742,35.2241931,-80.8984557,39700,9.0,1.0,1,0,1,0,1,1,0,0,1,0,3.0
12743,35.245797,-80.898457,39700,15.0,1.0,1,0,1,1,1,1,0,0,1,1,3.5
12744,35.2240762,-80.8946525,39700,13.0,1.0,1,0,1,0,1,1,0,0,1,1,3.0
12745,35.224858,-80.896176,39700,34.0,1.0,1,0,1,0,1,1,0,0,1,1,2.5
12746,35.219378,-80.945041,39700,56.0,1.0,1,0,1,0,1,2,0,0,1,1,2.5
12747,35.228539,-80.9145953,39700,46.0,1.0,1,1,1,0,1,1,1,0,1,1,4.0
12748,35.2240066,-80.8976778,39700,9.0,1.0,1,1,1,0,1,1,0,1,1,1,1.5
12749,35.189833,-80.9219492,39700,9.0,0.0,1,1,1,1,1,1,0,0,1,1,3.0
12750,35.2297195889,-80.8659141785,39700,229.0,1.0,0,1,1,1,1,1,0,0,1,1,4.5
12751,35.2397877,-80.9181382,39700,99.0,1.0,1,1,1,0,1,1,0,0,1,1,3.5
12752,35.2392427825,-80.8842752874,39700,33.0,1.0,1,1,1,0,1,1,0,1,1,1,4.0
12753,35.2399144995,-80.9201385926,39700,46.0,1.0,1,1,1,0,1,1,0,0,1,1,3.5
12754,35.190248,-80.92232,39700,30.0,1.0,1,1,1,0,1,1,0,1,1,1,4.0
12755,35.2296555,-80.8657128,39700,204.0,1.0,0,1,1,1,1,2,0,1,1,1,3.0
12756,35.2291284,-80.8674638,39700,1183.0,1.0,0,1,1,1,1,1,0,0,1,1,4.0
12757,35.2210113,-80.9203417,39700,24.0,1.0,1,1,1,1,1,1,0,1,1,1,3.5
12758,35.190365,-80.9290989,39700,126.0,1.0,1,1,1,0,1,1,0,0,1,1,4.5
12759,35.2244671,-80.8891205,39700,148.0,1.0,1,1,1,1,1,1,0,0,1,1,3.5
12760,35.2569223,-80.8967703,39700,6.0,1.0,1,0,1,0,1,1,0,0,1,1,2.0
12761,35.2085506,-80.9134552,39700,144.0,1.0,0,1,1,1,1,2,1,1,1,1,4.0
12762,35.238288,-80.88452,39700,21.0,1.0,1,0,1,0,1,1,0,1,1,1,1.5
12763,35.190365,-80.9290989,39700,6.0,0.0,1,1,1,0,1,1,1,0,1,1,3.0
12764,35.2452198706,-80.8842159435,39700,168.0,1.0,1,1,1,0,1,2,0,0,1,1,4.0
12765,35.2452207,-80.8922756,39700,8.0,1.0,1,0,0,0,1,1,0,0,1,1,2.0
12766,35.2292854,-80.8633565,39700,141.0,1.0,0,1,1,0,1,2,1,0,1,1,3.0
12767,35.2293018315,-80.8654958442,39700,117.0,1.0,0,1,1,1,1,1,0,0,1,1,3.5
12768,35.2427824,-80.8890125,39700,203.0,1.0,1,1,1,1,1,2,0,0,1,1,4.5
12769,35.2202657317,-80.9432208587,39700,504.0,1.0,0,0,0,0,1,2,0,0,1,1,2.0
12770,35.2137894,-80.9276213,39700,28.0,1.0,1,1,1,1,1,1,0,0,1,1,4.0
12771,35.257522,-80.896814,39700,91.0,1.0,1,0,0,0,1,2,0,0,1,1,4.0
12772,35.2289821,-80.92585,39700,41.0,1.0,1,1,1,0,1,1,0,0,1,1,2.5
12773,35.2370364,-80.8812656,39700,58.0,1.0,1,1,1,1,1,1,0,0,1,1,3.5
12774,35.2203324063,-80.9440162454,39700,309.0,1.0,0,0,0,1,1,2,0,0,1,1,3.5
12775,35.2403156678,-80.8855694532,39700,8.0,1.0,1,1,1,0,1,1,0,0,1,1,2.5
12776,35.220564,-80.943875,39700,468.0,1.0,0,1,1,0,1,2,0,0,1,1,3.0
12777,35.2317188282,-80.926421572,39700,10.0,1.0,1,1,1,1,1,1,1,0,1,1,4.0
12778,36.0604399,-115.0341125,39698,30.0,1.0,1,1,1,0,1,1,0,1,1,1,2.0
12779,36.069818,-115.044513,39698,284.0,0.0,0,1,1,0,1,2,1,1,1,1,3.5
12780,36.0617847,-115.0359877,39698,143.0,1.0,1,0,1,0,1,1,0,1,1,1,3.5
12781,36.0555174045,-115.0416518312,39698,1119.0,1.0,0,1,1,1,1,2,0,1,1,1,4.5
12782,36.0722723705,-115.0796275102,39698,106.0,1.0,1,0,1,0,1,1,1,0,0,1,1.5
12783,36.0416360596,-115.10249,39698,16.0,1.0,1,0,1,1,1,1,0,0,1,1,3.0
12784,36.063316937,-115.0383465082,39698,175.0,1.0,1,1,1,0,1,1,0,1,1,1,3.0
12785,36.0649691,-115.0462399,39698,18.0,0.0,1,1,1,0,1,1,0,1,1,1,2.5
12786,36.0624835344,-115.0457804705,39698,366.0,1.0,0,1,1,1,1,2,1,1,1,1,3.5
12787,36.0617578,-115.0455797,39698,540.0,1.0,0,1,1,1,1,2,0,1,1,1,3.5
12788,36.0601168268,-115.0457281423,39698,471.0,1.0,0,1,1,0,1,2,1,1,1,1,4.0
12789,36.066663,-115.043163,39698,218.0,1.0,0,1,1,1,1,3,1,0,0,1,4.5
12790,36.0763752282,-115.0817549339,39698,179.0,1.0,0,1,0,1,1,2,0,1,1,1,4.0
12791,36.059969,-115.036032,39698,93.0,1.0,1,1,1,0,1,1,0,1,1,1,3.0
12792,36.0723568358,-115.0758828586,39698,300.0,1.0,1,1,1,0,1,1,0,0,1,1,4.5
12793,36.067576,-115.041459,39698,41.0,1.0,1,0,1,0,1,1,0,0,1,1,3.0
12794,36.065355,-115.036679,39698,118.0,1.0,0,0,1,0,1,2,0,1,1,1,3.0
12795,36.064237,-115.059525,39698,74.0,0.0,1,1,1,1,1,2,0,1,1,1,3.5
12796,36.0632736428,-115.05121837,39698,50.0,1.0,1,0,1,0,1,1,0,0,1,1,4.0
12797,36.056917,-115.056549,39698,40.0,0.0,1,1,1,0,1,1,0,1,1,1,3.5
12798,36.0594470666,-115.0468478634,39698,775.0,1.0,0,1,1,0,1,2,1,1,1,1,3.5
12799,36.0641891,-115.0520205,39698,71.0,1.0,0,0,0,0,1,2,0,0,1,1,3.0
12800,36.042104,-115.101543,39698,47.0,1.0,1,1,1,0,1,1,0,1,1,1,4.0
12801,36.0612766,-115.0414723,39698,28.0,0.0,0,1,1,1,1,2,1,0,1,1,3.0
12802,36.0656271251,-115.047949,39698,258.0,1.0,1,1,1,0,1,1,0,1,1,1,2.0
12803,36.058998483,-115.0456438814,39698,214.0,1.0,1,1,1,1,1,1,0,1,1,1,4.0
12804,36.0538661,-115.0840838,39698,20.0,1.0,0,0,0,0,1,1,0,0,1,1,2.5
12805,36.055709,-115.042496,39698,28.0,0.0,1,1,1,1,1,1,0,1,1,1,3.5
12806,36.0615045469,-115.0402058288,39698,100.0,0.0,0,1,1,0,1,2,1,0,1,1,3.5
12807,36.0653716,-115.0462562,39698,7.0,0.0,0,0,1,0,1,2,0,0,1,1,3.5
12808,36.0686804,-115.0695121,39698,405.0,1.0,0,1,1,1,1,2,1,1,1,1,4.5
12809,36.0565433,-115.0563993,39698,86.0,1.0,1,1,1,0,1,1,0,0,1,1,2.0
12810,36.0722642263,-115.0748802191,39698,178.0,1.0,0,0,0,1,1,2,0,0,1,1,3.0
12811,36.0567624,-115.0403872132,39698,58.0,1.0,1,1,1,0,1,1,0,1,1,1,2.5
12812,36.0686726,-115.0695301,39698,56.0,0.0,0,1,1,1,1,1,1,1,1,1,4.0
12813,36.0548953697,-115.0846513718,39698,89.0,1.0,1,0,1,0,1,1,1,1,1,1,3.5
12814,36.0631494899,-115.0434493674,39698,181.0,1.0,0,1,1,1,1,1,0,1,1,1,3.0
12815,36.0705121,-115.0765779,39698,54.0,0.0,1,1,1,0,1,2,1,1,1,1,3.5
12816,36.0558473557,-115.0378847122,39698,192.0,1.0,1,1,1,0,1,1,0,1,1,1,2.5
12817,36.0705045,-115.0766078,39698,264.0,0.0,1,1,1,0,1,1,0,1,1,1,4.0
12818,36.0603167507,-115.0454755955,39698,948.0,1.0,1,1,1,1,1,2,0,0,1,1,4.0
12819,36.057852,-115.0379339,39698,211.0,1.0,0,1,0,1,1,2,1,0,1,1,3.0
12820,36.0620938,-115.0361854,39698,55.0,0.0,0,1,1,0,1,2,0,1,1,1,3.5
12821,36.0677967567,-115.0413659122,39698,91.0,1.0,1,0,1,0,1,1,0,1,1,1,4.5
12822,36.0704218,-115.0774607,39698,26.0,1.0,0,0,0,1,1,2,0,0,0,1,4.5
12823,36.0385705261,-115.0300299452,39698,38.0,1.0,1,0,1,0,1,1,0,0,1,1,4.0
12824,36.0712184,-115.0759988,39698,59.0,1.0,1,1,1,0,1,1,0,0,1,1,2.0
12825,36.083387,-115.047385,39698,80.0,1.0,1,1,1,0,1,1,0,1,1,1,4.0
12826,36.0792912,-115.053596,39698,238.0,1.0,0,0,1,0,1,2,1,1,1,1,4.5
12827,36.0563,-115.0411,39698,60.0,1.0,1,0,1,0,1,1,0,1,1,1,3.5
12828,36.074289,-115.082863,39698,251.0,0.0,0,1,1,0,1,3,1,0,0,1,2.5
12829,36.0607848791,-115.0405527582,39698,304.0,1.0,0,1,1,0,1,1,0,0,0,1,3.0
12830,36.0567,-115.0385,39698,121.0,1.0,1,1,1,0,1,2,0,1,1,1,2.5
12831,36.0649132,-115.0450931,39698,255.0,1.0,1,1,1,1,1,2,0,0,1,1,4.0
12832,36.067708,-115.041589,39698,30.0,1.0,1,0,1,0,1,1,0,0,1,1,2.5
12833,36.064026,-115.046688,39698,93.0,1.0,1,0,1,0,1,1,0,1,1,1,2.0
12834,36.0632265001,-115.0441039454,39698,74.0,1.0,1,1,1,0,1,1,0,1,1,1,3.0
12835,36.0667426618,-115.0418372093,39698,390.0,1.0,0,1,1,1,1,2,0,1,1,1,2.5
12836,36.0612740034,-115.0395681681,39698,168.0,1.0,0,1,1,0,1,2,0,0,1,1,3.0
12837,36.0568721961,-115.0565532222,39698,85.0,1.0,1,0,1,0,1,1,0,1,1,1,4.0
12838,36.069969,-115.082689,39698,584.0,1.0,1,1,1,0,1,2,0,1,1,1,3.5
12839,36.0630881274,-115.0484267388,39698,142.0,1.0,1,1,1,0,1,2,0,0,1,1,3.5
12840,36.0666372432,-115.0433829995,39698,376.0,1.0,0,1,1,1,1,2,1,1,1,1,4.0
12841,36.057524,-115.0457286466,39698,317.0,1.0,1,1,1,1,1,1,0,0,1,1,4.0
12842,36.0650536,-115.045626,39698,127.0,1.0,1,0,1,0,1,1,0,0,1,1,3.5
12843,36.0613739924,-115.0409189172,39698,185.0,1.0,0,1,0,0,1,3,1,0,1,1,4.0
12844,36.0415713,-115.0261638,39698,161.0,1.0,1,1,1,1,1,1,1,1,1,1,4.5
12845,36.0604553,-115.0410892,39698,73.0,1.0,1,1,1,0,1,2,0,1,1,1,3.0
12846,36.0705349,-115.0717361,39698,148.0,1.0,1,1,1,1,1,2,0,1,1,1,2.0
12847,36.0568211,-115.0414696,39698,233.0,1.0,1,1,1,1,1,1,0,0,1,1,4.0
12848,36.0721934971,-115.0729977328,39698,513.0,1.0,0,1,1,1,1,1,0,1,1,1,4.0
12849,36.061676,-115.03682,39698,37.0,1.0,1,1,1,1,1,1,0,1,1,1,3.0
12850,36.055755,-115.046776,39698,425.0,1.0,1,1,1,0,1,2,0,0,1,1,3.5
12851,36.0669667963,-115.042004344,39698,152.0,0.0,0,1,1,1,1,2,1,1,1,1,3.5
12852,36.0712439,-115.0797286,39698,255.0,0.0,0,0,1,1,1,2,0,0,1,1,2.5
12853,36.069586,-115.080631,39698,168.0,0.0,0,1,1,0,1,2,0,1,1,1,3.0
12854,36.1295952464,-115.0926661491,39698,18.0,0.0,1,1,1,0,1,2,0,0,1,1,3.5
12855,36.0558235031,-115.0398091972,39698,38.0,1.0,1,1,1,0,1,1,0,1,1,1,2.0
12856,36.0715027,-115.07842,39698,218.0,1.0,0,1,1,0,1,2,1,1,1,1,3.5
12857,36.060914,-115.040642,39698,622.0,1.0,0,1,1,0,1,2,1,0,0,1,3.0
12858,36.0632572,-115.0366038,39698,33.0,1.0,0,1,0,0,1,1,0,0,1,1,3.0
12859,36.0548122034,-115.0379866653,39698,223.0,1.0,1,1,1,1,1,2,0,1,1,1,4.5
12860,36.0626067,-115.0510575,39698,68.0,1.0,1,0,1,0,1,2,1,0,1,1,3.0
12861,36.0714455193,-115.0772288848,39698,404.0,1.0,0,1,1,0,1,2,0,1,1,1,3.5
12862,36.063298,-115.033925,39698,255.0,1.0,1,1,1,1,1,1,0,0,1,1,4.0
12863,36.0653716,-115.0462566,39698,79.0,0.0,0,1,1,0,1,1,0,0,1,1,4.0
12864,36.0714005,-115.0808962,39698,216.0,0.0,0,1,1,1,1,2,0,0,1,1,3.0
12865,36.0677813671,-115.0415401663,39698,354.0,1.0,1,1,1,1,1,2,0,1,1,1,4.5
12866,36.071381,-115.083379,39698,339.0,1.0,1,1,1,0,1,2,1,1,1,1,4.5
12867,36.053472,-115.083022,39698,69.0,1.0,1,1,1,0,1,1,0,1,1,1,2.5
12868,36.041361,-115.029799,39698,30.0,0.0,0,0,0,0,1,2,0,0,1,1,3.5
12869,36.0570059818,-115.0566596326,39698,23.0,0.0,1,1,1,0,1,1,0,0,1,1,4.0
12870,36.063175,-115.03686,39698,9.0,1.0,0,1,0,0,1,1,0,0,1,1,3.5
12871,36.0694834,-115.081951,39698,35.0,1.0,1,0,1,0,1,1,1,1,1,1,2.5
12872,36.0393724,-115.0299636,39698,172.0,1.0,1,1,1,0,1,1,1,1,1,1,4.0
12873,36.065542,-115.046614,39698,228.0,1.0,0,1,1,0,1,2,0,1,1,1,3.0
12874,36.0762625,-115.080961,39698,20.0,0.0,0,1,0,1,1,2,0,0,1,1,3.0
12875,36.0652640554,-115.0368008172,39698,38.0,1.0,1,1,1,1,1,1,0,1,1,1,3.0
12876,36.0643037195,-115.0591439009,39698,72.0,1.0,1,0,1,0,1,1,1,1,1,1,3.5
12877,36.0676779327,-115.040861723,39698,58.0,1.0,1,1,1,0,1,1,0,0,1,1,4.0
12878,36.061236,-115.04036,39698,22.0,1.0,0,1,1,0,1,1,0,0,1,1,3.0
12879,36.064746,-115.040288,39698,57.0,0.0,1,1,1,0,1,2,0,0,1,1,3.0
12880,36.0637862,-115.0519679,39698,59.0,1.0,0,1,1,0,1,1,0,1,1,1,3.5
12881,36.063146,-115.0374961041,39698,492.0,1.0,0,1,1,0,1,2,1,1,1,1,4.0
12882,36.0718892489,-115.0833531432,39698,134.0,0.0,0,1,1,0,1,2,1,0,1,1,3.5
12883,36.0680637991,-115.0417001545,39698,33.0,0.0,1,0,1,0,1,1,0,0,1,1,4.0
12884,36.0578113,-115.0379276,39698,55.0,0.0,0,1,1,1,1,2,0,0,1,1,3.0
12885,36.071403,-115.072358,39698,559.0,1.0,1,1,1,0,1,1,0,1,1,1,4.0
12886,36.0692897,-115.0699059,39698,163.0,1.0,0,1,0,1,1,1,0,0,1,1,4.0
12887,36.0717478,-115.0841118,39698,9.0,0.0,0,1,0,1,1,1,1,0,1,1,3.5
12888,36.0673234,-115.0416159,39698,554.0,1.0,0,1,1,1,1,2,1,0,1,1,4.0
12889,36.0630833,-115.0382036,39698,353.0,1.0,1,1,1,0,1,2,0,1,1,1,4.0
12890,36.05586,-115.056284,39698,39.0,0.0,1,1,1,0,1,1,0,0,1,1,4.0
12891,36.0719996188,-115.076077945,39698,38.0,0.0,1,0,1,0,1,1,0,0,1,1,4.0
12892,36.06124,-115.040311,39698,6.0,1.0,0,0,1,0,1,2,0,0,0,1,3.5
12893,36.0555859718,-115.0557142131,39698,29.0,0.0,1,1,1,0,1,1,0,1,1,1,4.0
12894,36.048726,-115.027721,39698,151.0,1.0,1,1,1,1,1,1,0,1,1,1,4.0
12895,36.067569,-115.046976,39698,305.0,1.0,0,0,1,0,1,1,0,1,1,1,3.5
12896,36.069694,-115.081833,39698,87.0,1.0,1,0,1,0,1,1,0,1,1,1,4.0
12897,36.042101,-115.100815,39698,24.0,1.0,1,0,1,0,1,1,0,1,1,1,2.5
12898,36.0643468121,-115.0595177338,39698,252.0,0.0,1,1,1,0,1,1,0,1,1,1,4.5
12899,36.0686777,-115.0695525,39698,147.0,0.0,0,1,0,1,1,2,1,0,1,1,4.0
12900,36.0667760026,-115.0424710484,39698,2334.0,1.0,0,1,1,0,1,2,0,0,0,1,4.0
12901,36.0631376,-115.0434945,39698,180.0,0.0,0,0,1,0,1,2,0,0,1,1,3.0
12902,36.0601343,-115.0456074,39698,477.0,1.0,0,1,1,0,1,2,0,1,1,1,3.5
12903,36.0666666055,-115.0478074861,39698,202.0,1.0,0,1,1,0,1,1,1,1,1,1,3.5
12904,36.0623072,-115.0359414,39698,251.0,1.0,0,1,1,1,1,2,0,1,1,1,3.5
12905,36.0800273,-115.0540014,39698,83.0,1.0,1,1,1,0,1,1,0,1,1,1,2.5
12906,36.060528,-115.041156,39698,347.0,1.0,0,1,1,0,1,2,0,0,1,1,4.0
12907,36.0594861,-115.0468547,39698,50.0,0.0,0,1,1,0,1,2,1,1,1,1,3.5
12908,36.0410034633,-115.029906329,39698,68.0,1.0,0,0,1,0,1,1,0,0,1,1,3.5
12909,36.0667640552,-115.0414410322,39698,125.0,1.0,0,0,1,1,1,2,1,1,1,1,3.0
12910,36.0649693486,-115.0401324034,39698,303.0,1.0,0,0,1,0,1,2,0,1,1,1,3.0
12911,36.0555779296,-115.055831708,39698,74.0,1.0,1,0,1,0,1,1,0,1,1,1,4.0
12912,36.0686726,-115.0695301,39698,25.0,0.0,0,0,1,1,1,2,1,1,1,1,4.0
12913,36.056699469,-115.0407670209,39698,92.0,1.0,1,0,1,0,1,1,0,0,1,1,1.5
12914,36.0628768403,-115.0456278506,39698,357.0,1.0,1,0,1,0,1,2,0,0,1,1,4.0
12915,36.0569255639,-115.0561014785,39698,23.0,0.0,0,0,0,1,1,1,0,0,1,1,3.0
12916,36.071281,-115.078784,39698,367.0,1.0,0,1,0,0,1,3,1,0,1,1,4.0
12917,36.0633205,-115.0355938,39698,50.0,1.0,1,0,1,0,1,1,0,0,1,1,2.0
12918,36.070010215,-115.0822645426,39698,215.0,0.0,1,1,1,0,1,1,1,0,1,1,4.5
12919,36.0595960836,-115.0457519602,39698,145.0,1.0,0,1,1,0,1,2,0,1,1,1,3.0
12920,36.0559042,-115.0412703,39698,187.0,1.0,1,1,1,0,1,1,0,1,1,1,4.0
12921,36.0642117,-115.0436798,39698,327.0,1.0,0,1,1,0,1,2,1,1,1,1,3.0
12922,36.058747,-115.046677,39698,286.0,1.0,1,1,1,1,1,1,0,1,1,1,4.0
12923,36.0633902,-115.0470166,39698,158.0,1.0,1,1,1,1,1,1,0,0,1,1,2.5
12924,36.0604553,-115.0410892,39698,138.0,1.0,0,1,1,0,1,2,1,1,1,1,3.0
12925,36.0697660013,-115.081900048,39698,56.0,0.0,1,1,1,0,1,1,0,0,1,1,4.5
12926,36.1086048,-115.1046725,39698,31.0,0.0,0,1,1,1,1,2,1,0,1,1,3.5
12927,36.0606752,-115.0467557,39698,384.0,1.0,0,1,1,1,1,2,1,1,1,1,3.0
12928,36.0551158,-115.0455333,39698,382.0,1.0,0,1,1,1,1,2,0,1,1,1,4.5
12929,36.0713618,-115.0840718,39698,8.0,0.0,1,0,1,0,1,2,0,0,1,1,3.5
12930,36.0671402448,-115.0428519221,39698,196.0,0.0,0,1,0,1,1,3,1,0,1,1,4.0
12931,36.0706297,-115.0742613,39698,84.0,1.0,0,1,0,0,1,2,0,0,1,1,3.5
12932,36.0554056,-115.041363,39698,559.0,1.0,0,1,1,1,1,2,1,1,1,1,3.0
12933,36.0556694,-115.0434018,39698,113.0,1.0,0,1,0,1,1,2,0,0,1,1,3.0
12934,36.0649321,-115.0450957,39698,39.0,0.0,1,1,1,1,1,1,0,0,1,1,3.0
12935,36.0642161,-115.0356856,39698,84.0,1.0,1,1,1,0,1,1,0,1,1,1,3.0
12936,36.0571035,-115.0434018,39698,129.0,1.0,0,1,1,1,1,2,0,1,1,1,3.5
12937,36.072315,-115.080509,39698,701.0,1.0,0,1,1,1,1,2,0,1,1,1,4.0
12938,36.0631269,-115.0453743,39698,264.0,1.0,0,1,1,1,1,1,0,0,1,1,4.0
12939,36.056605,-115.056444,39698,45.0,0.0,1,1,1,1,1,2,1,1,1,1,4.0
12940,36.0567964447,-115.0468172895,39698,369.0,1.0,1,1,1,1,1,1,0,1,1,1,3.0
12941,36.066757,-115.047746,39698,187.0,1.0,1,1,1,0,1,2,0,0,1,1,4.5
12942,36.057689,-115.0468544,39698,493.0,1.0,0,1,1,1,1,2,1,1,1,1,4.0
12943,36.0719033672,-115.0832713204,39698,433.0,1.0,0,1,1,1,1,2,0,0,1,1,4.5
12944,36.0622895,-115.0369326,39698,446.0,1.0,0,1,1,0,1,2,1,1,1,1,4.5
12945,36.0629294,-115.0382981,39698,184.0,1.0,1,1,1,1,1,1,0,1,1,1,3.5
12946,36.0546891161,-115.0469030214,39698,447.0,1.0,0,1,1,0,1,2,1,1,1,1,4.5
12947,36.0651134,-115.0453797,39698,44.0,0.0,1,1,1,1,1,2,0,0,1,1,2.0
12948,36.0647763818,-115.0465003029,39698,164.0,0.0,1,1,1,0,1,2,1,1,1,1,4.5
12949,36.0631777,-115.0441066,39698,90.0,1.0,1,0,1,0,1,1,0,0,1,1,3.5
12950,36.0609509,-115.0360796,39698,40.0,1.0,1,1,1,1,1,1,0,1,1,1,3.0
12951,36.0557242,-115.0559333,39698,7.0,0.0,1,1,1,1,1,1,1,1,1,1,3.0
12952,36.069794,-115.070596,39698,134.0,0.0,0,1,1,1,1,2,1,0,1,1,4.0
12953,36.0632835833,-115.0468624011,39698,79.0,1.0,1,1,1,0,1,1,0,0,1,1,3.5
12954,36.0604553,-115.0410892,39698,35.0,0.0,1,1,1,0,1,1,0,0,1,1,3.5
12955,36.0558867,-115.0563066,39698,275.0,1.0,1,1,1,1,1,1,0,1,1,1,4.0
12956,36.0550762,-115.0835713,39698,27.0,0.0,0,1,1,0,1,2,1,0,1,1,3.0
12957,36.0674907529,-115.0686471666,39698,41.0,1.0,1,0,1,0,1,1,0,0,1,1,2.5
12958,36.0697752391,-115.0799874426,39698,666.0,1.0,0,1,1,0,1,2,0,0,1,1,4.0
12959,36.0704394,-115.0773405,39698,12.0,0.0,0,1,0,0,1,2,0,0,1,1,3.0
12960,36.072359,-115.072786,39698,101.0,1.0,1,1,1,0,1,1,0,1,1,1,2.0
12961,36.064698,-115.039139986,39698,200.0,1.0,1,1,1,1,1,1,0,1,1,1,3.0
12962,36.068756,-115.069468,39698,63.0,0.0,1,1,1,0,1,2,0,1,1,1,3.5
12963,36.0719030757,-115.08053854,39698,21.0,0.0,0,1,1,1,1,2,0,1,1,1,4.0
12964,33.5681522121,-112.1709304823,40434,157.0,1.0,1,0,1,1,1,1,0,0,1,1,4.0
12965,33.5817279,-112.1542308,40434,47.0,0.0,0,1,1,0,1,1,0,0,1,1,3.0
12966,33.564907,-112.152437,40434,26.0,0.0,1,1,1,0,1,1,0,0,1,1,3.5
12967,33.5683605691,-112.1858999133,40434,28.0,1.0,1,1,1,1,1,1,0,0,1,1,1.5
12968,33.5831708,-112.1841228,40434,53.0,1.0,0,1,1,0,1,2,0,0,1,1,4.0
12969,33.5704537,-112.1523698,40434,6.0,0.0,1,1,1,0,1,2,1,0,1,1,2.5
12970,33.58135,-112.20072,40434,93.0,1.0,1,1,1,1,1,1,0,1,1,1,3.0
12971,33.5678807,-112.1537964,40434,142.0,0.0,0,1,1,0,1,2,0,0,1,1,3.5
12972,33.5682983124,-112.1536798527,40434,270.0,0.0,0,1,1,0,1,2,0,0,1,1,4.0
12973,33.5690325,-112.1844249,40434,191.0,1.0,0,1,1,1,1,1,0,1,1,1,4.0
12974,33.567777,-112.1611152,40434,102.0,1.0,0,1,1,0,1,1,0,1,1,1,4.0
12975,33.5822672,-112.1547347,40434,54.0,1.0,1,1,1,0,1,1,0,1,1,1,2.5
12976,33.5822837,-112.1807053,40434,173.0,1.0,0,1,1,0,1,2,1,0,1,1,3.5
12977,33.568047,-112.161133,40434,50.0,1.0,1,1,1,0,1,1,0,0,1,1,4.5
12978,33.5814985594,-112.184249688,40434,41.0,1.0,1,0,1,0,1,1,0,1,1,1,3.0
12979,33.5814740619,-112.1701325551,40434,31.0,1.0,1,1,1,1,1,1,0,0,1,1,2.0
12980,33.5832043,-112.1857165,40434,172.0,1.0,1,1,1,1,1,1,0,1,1,1,3.0
12981,33.567925,-112.1709957,40434,157.0,1.0,1,1,1,0,1,1,0,1,1,1,3.5
12982,33.5669442,-112.1608856,40434,26.0,0.0,1,0,1,0,1,2,0,1,1,1,3.0
12983,33.554001,-112.1692422,40434,223.0,1.0,1,0,1,1,1,2,0,0,1,1,4.0
12984,33.5704537,-112.1523698,40434,10.0,0.0,0,1,1,0,1,2,1,1,1,1,3.0
12985,33.581473,-112.186721,40434,17.0,0.0,1,1,1,0,1,1,0,0,1,1,4.5
12986,33.5814942,-112.15194,40434,13.0,1.0,1,0,1,1,1,1,0,0,1,1,4.0
12987,33.566619,-112.187001,40434,213.0,1.0,1,1,1,0,1,2,0,1,1,1,4.0
12988,33.569151,-112.1856125,40434,65.0,1.0,1,1,1,1,1,1,0,0,1,1,2.0
12989,33.5683775633,-112.1537439487,40434,113.0,1.0,0,1,1,0,1,1,0,0,1,1,4.5
12990,33.5658429,-112.1521781,40434,16.0,1.0,0,0,1,0,1,1,0,1,1,1,2.5
12991,33.5679221,-112.1709421,40434,105.0,1.0,0,0,1,0,1,1,1,1,1,1,4.5
12992,33.567818607,-112.1668284014,40434,77.0,0.0,1,1,1,0,1,2,0,0,1,1,3.0
12993,33.58235,-112.1837321,40434,24.0,0.0,1,0,1,0,1,1,0,0,1,1,2.5
